start,end,hour_count
2020-12-16T04:00:00.000Z,2020-12-16T05:00:00.000Z,151
2020-12-16T05:00:00.000Z,2020-12-16T06:00:00.000Z,120
2020-12-16T06:00:00.000Z,2020-12-16T07:00:00.000Z,122
2020-12-16T07:00:00.000Z,2020-12-16T08:00:00.000Z,93
2020-12-16T08:00:00.000Z,2020-12-16T09:00:00.000Z,113
2020-12-16T09:00:00.000Z,2020-12-16T10:00:00.000Z,97
2020-12-16T10:00:00.000Z,2020-12-16T11:00:00.000Z,90
2020-12-16T11:00:00.000Z,2020-12-16T12:00:00.000Z,114
2020-12-16T12:00:00.000Z,2020-12-16T13:00:00.000Z,148
2020-12-16T13:00:00.000Z,2020-12-16T14:00:00.000Z,188
2020-12-16T14:00:00.000Z,2020-12-16T15:00:00.000Z,194
2020-12-16T15:00:00.000Z,2020-12-16T16:00:00.000Z,196
2020-12-16T16:00:00.000Z,2020-12-16T17:00:00.000Z,256
2020-12-16T17:00:00.000Z,2020-12-16T18:00:00.000Z,260
2020-12-16T18:00:00.000Z,2020-12-16T19:00:00.000Z,304
2020-12-16T19:00:00.000Z,2020-12-16T20:00:00.000Z,297
2020-12-16T20:00:00.000Z,2020-12-16T21:00:00.000Z,281
2020-12-16T21:00:00.000Z,2020-12-16T22:00:00.000Z,281
2020-12-16T22:00:00.000Z,2020-12-16T23:00:00.000Z,188
2020-12-16T23:00:00.000Z,2020-12-17T00:00:00.000Z,185
2020-12-17T00:00:00.000Z,2020-12-17T01:00:00.000Z,249
2020-12-17T01:00:00.000Z,2020-12-17T02:00:00.000Z,220
2020-12-17T02:00:00.000Z,2020-12-17T03:00:00.000Z,182
2020-12-17T03:00:00.000Z,2020-12-17T04:00:00.000Z,210
2020-12-17T04:00:00.000Z,2020-12-17T05:00:00.000Z,167
2020-12-17T05:00:00.000Z,2020-12-17T06:00:00.000Z,113
2020-12-17T06:00:00.000Z,2020-12-17T07:00:00.000Z,104
2020-12-17T07:00:00.000Z,2020-12-17T08:00:00.000Z,124
2020-12-17T08:00:00.000Z,2020-12-17T09:00:00.000Z,114
2020-12-17T09:00:00.000Z,2020-12-17T10:00:00.000Z,98
2020-12-17T10:00:00.000Z,2020-12-17T11:00:00.000Z,89
2020-12-17T11:00:00.000Z,2020-12-17T12:00:00.000Z,97
2020-12-17T12:00:00.000Z,2020-12-17T13:00:00.000Z,122
2020-12-17T13:00:00.000Z,2020-12-17T14:00:00.000Z,160
2020-12-17T14:00:00.000Z,2020-12-17T15:00:00.000Z,184
2020-12-17T15:00:00.000Z,2020-12-17T16:00:00.000Z,226
2020-12-17T16:00:00.000Z,2020-12-17T17:00:00.000Z,230
2020-12-17T17:00:00.000Z,2020-12-17T18:00:00.000Z,252
2020-12-17T18:00:00.000Z,2020-12-17T19:00:00.000Z,253
2020-12-17T19:00:00.000Z,2020-12-17T20:00:00.000Z,197
2020-12-17T20:00:00.000Z,2020-12-17T21:00:00.000Z,222
2020-12-17T21:00:00.000Z,2020-12-17T22:00:00.000Z,186
2020-12-17T22:00:00.000Z,2020-12-17T23:00:00.000Z,229
2020-12-17T23:00:00.000Z,2020-12-18T00:00:00.000Z,202
2020-12-18T00:00:00.000Z,2020-12-18T01:00:00.000Z,198
2020-12-18T01:00:00.000Z,2020-12-18T02:00:00.000Z,161
2020-12-18T02:00:00.000Z,2020-12-18T03:00:00.000Z,250
2020-12-18T03:00:00.000Z,2020-12-18T04:00:00.000Z,177
2020-12-18T04:00:00.000Z,2020-12-18T05:00:00.000Z,145
2020-12-18T05:00:00.000Z,2020-12-18T06:00:00.000Z,130
2020-12-18T06:00:00.000Z,2020-12-18T07:00:00.000Z,105
2020-12-18T07:00:00.000Z,2020-12-18T08:00:00.000Z,119
2020-12-18T08:00:00.000Z,2020-12-18T09:00:00.000Z,92
2020-12-18T09:00:00.000Z,2020-12-18T10:00:00.000Z,76
2020-12-18T10:00:00.000Z,2020-12-18T11:00:00.000Z,89
2020-12-18T11:00:00.000Z,2020-12-18T12:00:00.000Z,90
2020-12-18T12:00:00.000Z,2020-12-18T13:00:00.000Z,150
2020-12-18T13:00:00.000Z,2020-12-18T14:00:00.000Z,164
2020-12-18T14:00:00.000Z,2020-12-18T15:00:00.000Z,195
2020-12-18T15:00:00.000Z,2020-12-18T16:00:00.000Z,219
2020-12-18T16:00:00.000Z,2020-12-18T17:00:00.000Z,249
2020-12-18T17:00:00.000Z,2020-12-18T18:00:00.000Z,249
2020-12-18T18:00:00.000Z,2020-12-18T19:00:00.000Z,254
2020-12-18T19:00:00.000Z,2020-12-18T20:00:00.000Z,302
2020-12-18T20:00:00.000Z,2020-12-18T21:00:00.000Z,214
2020-12-18T21:00:00.000Z,2020-12-18T22:00:00.000Z,219
2020-12-18T22:00:00.000Z,2020-12-18T23:00:00.000Z,186
2020-12-18T23:00:00.000Z,2020-12-19T00:00:00.000Z,242
2020-12-19T00:00:00.000Z,2020-12-19T01:00:00.000Z,213
2020-12-19T01:00:00.000Z,2020-12-19T02:00:00.000Z,172
2020-12-19T02:00:00.000Z,2020-12-19T03:00:00.000Z,151
2020-12-19T03:00:00.000Z,2020-12-19T04:00:00.000Z,165
2020-12-19T04:00:00.000Z,2020-12-19T05:00:00.000Z,156
2020-12-19T05:00:00.000Z,2020-12-19T06:00:00.000Z,130
2020-12-19T06:00:00.000Z,2020-12-19T07:00:00.000Z,97
2020-12-19T07:00:00.000Z,2020-12-19T08:00:00.000Z,94
2020-12-19T08:00:00.000Z,2020-12-19T09:00:00.000Z,105
2020-12-19T09:00:00.000Z,2020-12-19T10:00:00.000Z,67
2020-12-19T10:00:00.000Z,2020-12-19T11:00:00.000Z,105
2020-12-19T11:00:00.000Z,2020-12-19T12:00:00.000Z,83
2020-12-19T12:00:00.000Z,2020-12-19T13:00:00.000Z,107
2020-12-19T13:00:00.000Z,2020-12-19T14:00:00.000Z,160
2020-12-19T14:00:00.000Z,2020-12-19T15:00:00.000Z,212
2020-12-19T15:00:00.000Z,2020-12-19T16:00:00.000Z,186
2020-12-19T16:00:00.000Z,2020-12-19T17:00:00.000Z,228
2020-12-19T17:00:00.000Z,2020-12-19T18:00:00.000Z,196
2020-12-19T18:00:00.000Z,2020-12-19T19:00:00.000Z,192
2020-12-19T19:00:00.000Z,2020-12-19T20:00:00.000Z,180
2020-12-19T20:00:00.000Z,2020-12-19T21:00:00.000Z,197
2020-12-19T21:00:00.000Z,2020-12-19T22:00:00.000Z,150
2020-12-19T22:00:00.000Z,2020-12-19T23:00:00.000Z,124
2020-12-19T23:00:00.000Z,2020-12-20T00:00:00.000Z,153
2020-12-20T00:00:00.000Z,2020-12-20T01:00:00.000Z,160
2020-12-20T01:00:00.000Z,2020-12-20T02:00:00.000Z,132
2020-12-20T02:00:00.000Z,2020-12-20T03:00:00.000Z,143
2020-12-20T03:00:00.000Z,2020-12-20T04:00:00.000Z,143
2020-12-20T04:00:00.000Z,2020-12-20T05:00:00.000Z,104
2020-12-20T05:00:00.000Z,2020-12-20T06:00:00.000Z,96
2020-12-20T06:00:00.000Z,2020-12-20T07:00:00.000Z,77
2020-12-20T07:00:00.000Z,2020-12-20T08:00:00.000Z,84
2020-12-20T08:00:00.000Z,2020-12-20T09:00:00.000Z,108
2020-12-20T09:00:00.000Z,2020-12-20T10:00:00.000Z,80
2020-12-20T10:00:00.000Z,2020-12-20T11:00:00.000Z,74
2020-12-20T11:00:00.000Z,2020-12-20T12:00:00.000Z,74
2020-12-20T12:00:00.000Z,2020-12-20T13:00:00.000Z,103
2020-12-20T13:00:00.000Z,2020-12-20T14:00:00.000Z,96
2020-12-20T14:00:00.000Z,2020-12-20T15:00:00.000Z,138
2020-12-20T15:00:00.000Z,2020-12-20T16:00:00.000Z,136
2020-12-20T16:00:00.000Z,2020-12-20T17:00:00.000Z,192
2020-12-20T17:00:00.000Z,2020-12-20T18:00:00.000Z,185
2020-12-20T18:00:00.000Z,2020-12-20T19:00:00.000Z,519
2020-12-20T19:00:00.000Z,2020-12-20T20:00:00.000Z,193
2020-12-20T20:00:00.000Z,2020-12-20T21:00:00.000Z,183
2020-12-20T21:00:00.000Z,2020-12-20T22:00:00.000Z,174
2020-12-20T22:00:00.000Z,2020-12-20T23:00:00.000Z,184
2020-12-20T23:00:00.000Z,2020-12-21T00:00:00.000Z,126
2020-12-21T00:00:00.000Z,2020-12-21T01:00:00.000Z,150
2020-12-21T01:00:00.000Z,2020-12-21T02:00:00.000Z,141
2020-12-21T02:00:00.000Z,2020-12-21T03:00:00.000Z,117
2020-12-21T03:00:00.000Z,2020-12-21T04:00:00.000Z,111
2020-12-21T04:00:00.000Z,2020-12-21T05:00:00.000Z,132
2020-12-21T05:00:00.000Z,2020-12-21T06:00:00.000Z,102
2020-12-21T06:00:00.000Z,2020-12-21T07:00:00.000Z,103
2020-12-21T07:00:00.000Z,2020-12-21T08:00:00.000Z,103
2020-12-21T08:00:00.000Z,2020-12-21T09:00:00.000Z,136
2020-12-21T09:00:00.000Z,2020-12-21T10:00:00.000Z,164
2020-12-21T10:00:00.000Z,2020-12-21T11:00:00.000Z,152
2020-12-21T11:00:00.000Z,2020-12-21T12:00:00.000Z,134
2020-12-21T12:00:00.000Z,2020-12-21T13:00:00.000Z,117
2020-12-21T13:00:00.000Z,2020-12-21T14:00:00.000Z,150
2020-12-21T14:00:00.000Z,2020-12-21T15:00:00.000Z,193
2020-12-21T15:00:00.000Z,2020-12-21T16:00:00.000Z,227
2020-12-21T16:00:00.000Z,2020-12-21T17:00:00.000Z,232
2020-12-21T17:00:00.000Z,2020-12-21T18:00:00.000Z,248
2020-12-21T18:00:00.000Z,2020-12-21T19:00:00.000Z,258
2020-12-21T19:00:00.000Z,2020-12-21T20:00:00.000Z,185
2020-12-21T20:00:00.000Z,2020-12-21T21:00:00.000Z,214
2020-12-21T21:00:00.000Z,2020-12-21T22:00:00.000Z,230
2020-12-21T22:00:00.000Z,2020-12-21T23:00:00.000Z,183
2020-12-21T23:00:00.000Z,2020-12-22T00:00:00.000Z,176
2020-12-22T00:00:00.000Z,2020-12-22T01:00:00.000Z,216
2020-12-22T01:00:00.000Z,2020-12-22T02:00:00.000Z,165
2020-12-22T02:00:00.000Z,2020-12-22T03:00:00.000Z,166
2020-12-22T03:00:00.000Z,2020-12-22T04:00:00.000Z,154
2020-12-22T04:00:00.000Z,2020-12-22T05:00:00.000Z,121
2020-12-22T05:00:00.000Z,2020-12-22T06:00:00.000Z,96
2020-12-22T06:00:00.000Z,2020-12-22T07:00:00.000Z,92
2020-12-22T07:00:00.000Z,2020-12-22T08:00:00.000Z,97
2020-12-22T08:00:00.000Z,2020-12-22T09:00:00.000Z,109
2020-12-22T09:00:00.000Z,2020-12-22T10:00:00.000Z,150
2020-12-22T10:00:00.000Z,2020-12-22T11:00:00.000Z,144
2020-12-22T11:00:00.000Z,2020-12-22T12:00:00.000Z,113
2020-12-22T12:00:00.000Z,2020-12-22T13:00:00.000Z,132
2020-12-22T13:00:00.000Z,2020-12-22T14:00:00.000Z,150
2020-12-22T14:00:00.000Z,2020-12-22T15:00:00.000Z,212
2020-12-22T15:00:00.000Z,2020-12-22T16:00:00.000Z,198
2020-12-22T16:00:00.000Z,2020-12-22T17:00:00.000Z,225
2020-12-22T17:00:00.000Z,2020-12-22T18:00:00.000Z,197
2020-12-22T18:00:00.000Z,2020-12-22T19:00:00.000Z,210
2020-12-22T19:00:00.000Z,2020-12-22T20:00:00.000Z,223
2020-12-22T20:00:00.000Z,2020-12-22T21:00:00.000Z,269
2020-12-22T21:00:00.000Z,2020-12-22T22:00:00.000Z,173
2020-12-22T22:00:00.000Z,2020-12-22T23:00:00.000Z,176
2020-12-22T23:00:00.000Z,2020-12-23T00:00:00.000Z,169
2020-12-23T00:00:00.000Z,2020-12-23T01:00:00.000Z,153
2020-12-23T01:00:00.000Z,2020-12-23T02:00:00.000Z,177
2020-12-23T02:00:00.000Z,2020-12-23T03:00:00.000Z,180
2020-12-23T03:00:00.000Z,2020-12-23T04:00:00.000Z,151
2020-12-23T04:00:00.000Z,2020-12-23T05:00:00.000Z,110
2020-12-23T05:00:00.000Z,2020-12-23T06:00:00.000Z,97
2020-12-23T06:00:00.000Z,2020-12-23T07:00:00.000Z,108
2020-12-23T07:00:00.000Z,2020-12-23T08:00:00.000Z,76
2020-12-23T08:00:00.000Z,2020-12-23T09:00:00.000Z,141
2020-12-23T09:00:00.000Z,2020-12-23T10:00:00.000Z,62
2020-12-23T10:00:00.000Z,2020-12-23T11:00:00.000Z,84
2020-12-23T11:00:00.000Z,2020-12-23T12:00:00.000Z,88
2020-12-23T12:00:00.000Z,2020-12-23T13:00:00.000Z,126
2020-12-23T13:00:00.000Z,2020-12-23T14:00:00.000Z,160
2020-12-23T14:00:00.000Z,2020-12-23T15:00:00.000Z,221
2020-12-23T15:00:00.000Z,2020-12-23T16:00:00.000Z,166
2020-12-23T16:00:00.000Z,2020-12-23T17:00:00.000Z,241
2020-12-23T17:00:00.000Z,2020-12-23T18:00:00.000Z,229
2020-12-23T18:00:00.000Z,2020-12-23T19:00:00.000Z,241
2020-12-23T19:00:00.000Z,2020-12-23T20:00:00.000Z,214
2020-12-23T20:00:00.000Z,2020-12-23T21:00:00.000Z,165
2020-12-23T21:00:00.000Z,2020-12-23T22:00:00.000Z,177
2020-12-23T22:00:00.000Z,2020-12-23T23:00:00.000Z,139
2020-12-23T23:00:00.000Z,2020-12-24T00:00:00.000Z,164
2020-12-24T00:00:00.000Z,2020-12-24T01:00:00.000Z,177
2020-12-24T01:00:00.000Z,2020-12-24T02:00:00.000Z,152
2020-12-24T02:00:00.000Z,2020-12-24T03:00:00.000Z,133
2020-12-24T03:00:00.000Z,2020-12-24T04:00:00.000Z,152
2020-12-24T04:00:00.000Z,2020-12-24T05:00:00.000Z,140
2020-12-24T05:00:00.000Z,2020-12-24T06:00:00.000Z,181
2020-12-24T06:00:00.000Z,2020-12-24T07:00:00.000Z,119
2020-12-24T07:00:00.000Z,2020-12-24T08:00:00.000Z,94
2020-12-24T08:00:00.000Z,2020-12-24T09:00:00.000Z,105
2020-12-24T09:00:00.000Z,2020-12-24T10:00:00.000Z,150
2020-12-24T10:00:00.000Z,2020-12-24T11:00:00.000Z,74
2020-12-24T11:00:00.000Z,2020-12-24T12:00:00.000Z,133
2020-12-24T12:00:00.000Z,2020-12-24T13:00:00.000Z,175
2020-12-24T13:00:00.000Z,2020-12-24T14:00:00.000Z,152
2020-12-24T14:00:00.000Z,2020-12-24T15:00:00.000Z,190
2020-12-24T15:00:00.000Z,2020-12-24T16:00:00.000Z,205
2020-12-24T16:00:00.000Z,2020-12-24T17:00:00.000Z,239
2020-12-24T17:00:00.000Z,2020-12-24T18:00:00.000Z,285
2020-12-24T18:00:00.000Z,2020-12-24T19:00:00.000Z,209
2020-12-24T19:00:00.000Z,2020-12-24T20:00:00.000Z,213
2020-12-24T20:00:00.000Z,2020-12-24T21:00:00.000Z,207
2020-12-24T21:00:00.000Z,2020-12-24T22:00:00.000Z,155
2020-12-24T22:00:00.000Z,2020-12-24T23:00:00.000Z,150
2020-12-24T23:00:00.000Z,2020-12-25T00:00:00.000Z,214
2020-12-25T00:00:00.000Z,2020-12-25T01:00:00.000Z,141
2020-12-25T01:00:00.000Z,2020-12-25T02:00:00.000Z,126
2020-12-25T02:00:00.000Z,2020-12-25T03:00:00.000Z,132
2020-12-25T03:00:00.000Z,2020-12-25T04:00:00.000Z,92
2020-12-25T04:00:00.000Z,2020-12-25T05:00:00.000Z,98
2020-12-25T05:00:00.000Z,2020-12-25T06:00:00.000Z,156
2020-12-25T06:00:00.000Z,2020-12-25T07:00:00.000Z,71
2020-12-25T07:00:00.000Z,2020-12-25T08:00:00.000Z,69
2020-12-25T08:00:00.000Z,2020-12-25T09:00:00.000Z,70
2020-12-25T09:00:00.000Z,2020-12-25T10:00:00.000Z,64
2020-12-25T10:00:00.000Z,2020-12-25T11:00:00.000Z,67
2020-12-25T11:00:00.000Z,2020-12-25T12:00:00.000Z,82
2020-12-25T12:00:00.000Z,2020-12-25T13:00:00.000Z,75
2020-12-25T13:00:00.000Z,2020-12-25T14:00:00.000Z,107
2020-12-25T14:00:00.000Z,2020-12-25T15:00:00.000Z,223
2020-12-25T15:00:00.000Z,2020-12-25T16:00:00.000Z,130
2020-12-25T16:00:00.000Z,2020-12-25T17:00:00.000Z,146
2020-12-25T17:00:00.000Z,2020-12-25T18:00:00.000Z,146
2020-12-25T18:00:00.000Z,2020-12-25T19:00:00.000Z,130
2020-12-25T19:00:00.000Z,2020-12-25T20:00:00.000Z,183
2020-12-25T20:00:00.000Z,2020-12-25T21:00:00.000Z,190
2020-12-25T21:00:00.000Z,2020-12-25T22:00:00.000Z,206
2020-12-25T22:00:00.000Z,2020-12-25T23:00:00.000Z,132
2020-12-25T23:00:00.000Z,2020-12-26T00:00:00.000Z,103
2020-12-26T00:00:00.000Z,2020-12-26T01:00:00.000Z,149
2020-12-26T01:00:00.000Z,2020-12-26T02:00:00.000Z,106
2020-12-26T02:00:00.000Z,2020-12-26T03:00:00.000Z,107
2020-12-26T03:00:00.000Z,2020-12-26T04:00:00.000Z,84
2020-12-26T04:00:00.000Z,2020-12-26T05:00:00.000Z,107
2020-12-26T05:00:00.000Z,2020-12-26T06:00:00.000Z,85
2020-12-26T06:00:00.000Z,2020-12-26T07:00:00.000Z,96
2020-12-26T07:00:00.000Z,2020-12-26T08:00:00.000Z,103
2020-12-26T08:00:00.000Z,2020-12-26T09:00:00.000Z,112
2020-12-26T09:00:00.000Z,2020-12-26T10:00:00.000Z,122
2020-12-26T10:00:00.000Z,2020-12-26T11:00:00.000Z,126
2020-12-26T11:00:00.000Z,2020-12-26T12:00:00.000Z,80
2020-12-26T12:00:00.000Z,2020-12-26T13:00:00.000Z,101
2020-12-26T13:00:00.000Z,2020-12-26T14:00:00.000Z,134
2020-12-26T14:00:00.000Z,2020-12-26T15:00:00.000Z,141
2020-12-26T15:00:00.000Z,2020-12-26T16:00:00.000Z,179
2020-12-26T16:00:00.000Z,2020-12-26T17:00:00.000Z,206
2020-12-26T17:00:00.000Z,2020-12-26T18:00:00.000Z,220
2020-12-26T18:00:00.000Z,2020-12-26T19:00:00.000Z,167
2020-12-26T19:00:00.000Z,2020-12-26T20:00:00.000Z,214
2020-12-26T20:00:00.000Z,2020-12-26T21:00:00.000Z,170
2020-12-26T21:00:00.000Z,2020-12-26T22:00:00.000Z,159
2020-12-26T22:00:00.000Z,2020-12-26T23:00:00.000Z,118
2020-12-26T23:00:00.000Z,2020-12-27T00:00:00.000Z,142
2020-12-27T00:00:00.000Z,2020-12-27T01:00:00.000Z,135
2020-12-27T01:00:00.000Z,2020-12-27T02:00:00.000Z,124
2020-12-27T02:00:00.000Z,2020-12-27T03:00:00.000Z,129
2020-12-27T03:00:00.000Z,2020-12-27T04:00:00.000Z,183
2020-12-27T04:00:00.000Z,2020-12-27T05:00:00.000Z,161
2020-12-27T05:00:00.000Z,2020-12-27T06:00:00.000Z,224
2020-12-27T06:00:00.000Z,2020-12-27T07:00:00.000Z,134
2020-12-27T07:00:00.000Z,2020-12-27T08:00:00.000Z,161
2020-12-27T08:00:00.000Z,2020-12-27T09:00:00.000Z,139
2020-12-27T09:00:00.000Z,2020-12-27T10:00:00.000Z,144
2020-12-27T10:00:00.000Z,2020-12-27T11:00:00.000Z,129
2020-12-27T11:00:00.000Z,2020-12-27T12:00:00.000Z,120
2020-12-27T12:00:00.000Z,2020-12-27T13:00:00.000Z,161
2020-12-27T13:00:00.000Z,2020-12-27T14:00:00.000Z,147
2020-12-27T14:00:00.000Z,2020-12-27T15:00:00.000Z,208
2020-12-27T15:00:00.000Z,2020-12-27T16:00:00.000Z,266
2020-12-27T16:00:00.000Z,2020-12-27T17:00:00.000Z,231
2020-12-27T17:00:00.000Z,2020-12-27T18:00:00.000Z,302
2020-12-27T18:00:00.000Z,2020-12-27T19:00:00.000Z,430
2020-12-27T19:00:00.000Z,2020-12-27T20:00:00.000Z,266
2020-12-27T20:00:00.000Z,2020-12-27T21:00:00.000Z,246
2020-12-27T21:00:00.000Z,2020-12-27T22:00:00.000Z,202
2020-12-27T22:00:00.000Z,2020-12-27T23:00:00.000Z,181
2020-12-27T23:00:00.000Z,2020-12-28T00:00:00.000Z,210
2020-12-28T00:00:00.000Z,2020-12-28T01:00:00.000Z,191
2020-12-28T01:00:00.000Z,2020-12-28T02:00:00.000Z,219
2020-12-28T02:00:00.000Z,2020-12-28T03:00:00.000Z,216
2020-12-28T03:00:00.000Z,2020-12-28T04:00:00.000Z,145
2020-12-28T04:00:00.000Z,2020-12-28T05:00:00.000Z,144
2020-12-28T05:00:00.000Z,2020-12-28T06:00:00.000Z,187
2020-12-28T06:00:00.000Z,2020-12-28T07:00:00.000Z,244
2020-12-28T07:00:00.000Z,2020-12-28T08:00:00.000Z,231
2020-12-28T08:00:00.000Z,2020-12-28T09:00:00.000Z,274
2020-12-28T09:00:00.000Z,2020-12-28T10:00:00.000Z,217
2020-12-28T10:00:00.000Z,2020-12-28T11:00:00.000Z,213
2020-12-28T11:00:00.000Z,2020-12-28T12:00:00.000Z,169
2020-12-28T12:00:00.000Z,2020-12-28T13:00:00.000Z,254
2020-12-28T13:00:00.000Z,2020-12-28T14:00:00.000Z,271
2020-12-28T14:00:00.000Z,2020-12-28T15:00:00.000Z,343
2020-12-28T15:00:00.000Z,2020-12-28T16:00:00.000Z,386
2020-12-28T16:00:00.000Z,2020-12-28T17:00:00.000Z,573
2020-12-28T17:00:00.000Z,2020-12-28T18:00:00.000Z,444
2020-12-28T18:00:00.000Z,2020-12-28T19:00:00.000Z,397
2020-12-28T19:00:00.000Z,2020-12-28T20:00:00.000Z,394
2020-12-28T20:00:00.000Z,2020-12-28T21:00:00.000Z,343
2020-12-28T21:00:00.000Z,2020-12-28T22:00:00.000Z,323
2020-12-28T22:00:00.000Z,2020-12-28T23:00:00.000Z,317
2020-12-28T23:00:00.000Z,2020-12-29T00:00:00.000Z,327
2020-12-29T00:00:00.000Z,2020-12-29T01:00:00.000Z,334
2020-12-29T01:00:00.000Z,2020-12-29T02:00:00.000Z,240
2020-12-29T02:00:00.000Z,2020-12-29T03:00:00.000Z,249
2020-12-29T03:00:00.000Z,2020-12-29T04:00:00.000Z,174
2020-12-29T04:00:00.000Z,2020-12-29T05:00:00.000Z,176
2020-12-29T05:00:00.000Z,2020-12-29T06:00:00.000Z,145
2020-12-29T06:00:00.000Z,2020-12-29T07:00:00.000Z,167
2020-12-29T07:00:00.000Z,2020-12-29T08:00:00.000Z,119
2020-12-29T08:00:00.000Z,2020-12-29T09:00:00.000Z,180
2020-12-29T09:00:00.000Z,2020-12-29T10:00:00.000Z,173
2020-12-29T10:00:00.000Z,2020-12-29T11:00:00.000Z,227
2020-12-29T11:00:00.000Z,2020-12-29T12:00:00.000Z,238
2020-12-29T12:00:00.000Z,2020-12-29T13:00:00.000Z,220
2020-12-29T13:00:00.000Z,2020-12-29T14:00:00.000Z,258
2020-12-29T14:00:00.000Z,2020-12-29T15:00:00.000Z,271
2020-12-29T15:00:00.000Z,2020-12-29T16:00:00.000Z,276
2020-12-29T16:00:00.000Z,2020-12-29T17:00:00.000Z,316
2020-12-29T17:00:00.000Z,2020-12-29T18:00:00.000Z,335
2020-12-29T18:00:00.000Z,2020-12-29T19:00:00.000Z,305
2020-12-29T19:00:00.000Z,2020-12-29T20:00:00.000Z,309
2020-12-29T20:00:00.000Z,2020-12-29T21:00:00.000Z,312
2020-12-29T21:00:00.000Z,2020-12-29T22:00:00.000Z,334
2020-12-29T22:00:00.000Z,2020-12-29T23:00:00.000Z,413
2020-12-29T23:00:00.000Z,2020-12-30T00:00:00.000Z,291
2020-12-30T00:00:00.000Z,2020-12-30T01:00:00.000Z,328
2020-12-30T01:00:00.000Z,2020-12-30T02:00:00.000Z,281
2020-12-30T02:00:00.000Z,2020-12-30T03:00:00.000Z,277
2020-12-30T03:00:00.000Z,2020-12-30T04:00:00.000Z,281
2020-12-30T04:00:00.000Z,2020-12-30T05:00:00.000Z,217
2020-12-30T05:00:00.000Z,2020-12-30T06:00:00.000Z,179
2020-12-30T06:00:00.000Z,2020-12-30T07:00:00.000Z,143
2020-12-30T07:00:00.000Z,2020-12-30T08:00:00.000Z,125
2020-12-30T08:00:00.000Z,2020-12-30T09:00:00.000Z,154
2020-12-30T09:00:00.000Z,2020-12-30T10:00:00.000Z,126
2020-12-30T10:00:00.000Z,2020-12-30T11:00:00.000Z,122
2020-12-30T11:00:00.000Z,2020-12-30T12:00:00.000Z,151
2020-12-30T12:00:00.000Z,2020-12-30T13:00:00.000Z,201
2020-12-30T13:00:00.000Z,2020-12-30T14:00:00.000Z,228
2020-12-30T14:00:00.000Z,2020-12-30T15:00:00.000Z,269
2020-12-30T15:00:00.000Z,2020-12-30T16:00:00.000Z,267
2020-12-30T16:00:00.000Z,2020-12-30T17:00:00.000Z,271
2020-12-30T17:00:00.000Z,2020-12-30T18:00:00.000Z,298
2020-12-30T18:00:00.000Z,2020-12-30T19:00:00.000Z,319
2020-12-30T19:00:00.000Z,2020-12-30T20:00:00.000Z,340
2020-12-30T20:00:00.000Z,2020-12-30T21:00:00.000Z,240
2020-12-30T21:00:00.000Z,2020-12-30T22:00:00.000Z,323
2020-12-30T22:00:00.000Z,2020-12-30T23:00:00.000Z,229
2020-12-30T23:00:00.000Z,2020-12-31T00:00:00.000Z,225
2020-10-30T00:00:00.000Z,2020-10-30T01:00:00.000Z,492
2020-10-30T01:00:00.000Z,2020-10-30T02:00:00.000Z,416
2020-10-30T02:00:00.000Z,2020-10-30T03:00:00.000Z,398
2020-10-30T03:00:00.000Z,2020-10-30T04:00:00.000Z,324
2020-10-30T04:00:00.000Z,2020-10-30T05:00:00.000Z,393
2020-10-30T05:00:00.000Z,2020-10-30T06:00:00.000Z,279
2020-10-30T06:00:00.000Z,2020-10-30T07:00:00.000Z,221
2020-10-30T07:00:00.000Z,2020-10-30T08:00:00.000Z,217
2020-10-30T08:00:00.000Z,2020-10-30T09:00:00.000Z,187
2020-10-30T09:00:00.000Z,2020-10-30T10:00:00.000Z,251
2020-10-30T10:00:00.000Z,2020-10-30T11:00:00.000Z,316
2020-10-30T11:00:00.000Z,2020-10-30T12:00:00.000Z,305
2020-10-30T12:00:00.000Z,2020-10-30T13:00:00.000Z,393
2020-10-30T13:00:00.000Z,2020-10-30T14:00:00.000Z,479
2020-10-30T14:00:00.000Z,2020-10-30T15:00:00.000Z,515
2020-10-30T15:00:00.000Z,2020-10-30T16:00:00.000Z,561
2020-10-30T16:00:00.000Z,2020-10-30T17:00:00.000Z,649
2020-10-30T17:00:00.000Z,2020-10-30T18:00:00.000Z,604
2020-10-30T18:00:00.000Z,2020-10-30T19:00:00.000Z,537
2020-10-30T19:00:00.000Z,2020-10-30T20:00:00.000Z,424
2020-10-30T20:00:00.000Z,2020-10-30T21:00:00.000Z,627
2020-10-30T21:00:00.000Z,2020-10-30T22:00:00.000Z,486
2020-10-30T22:00:00.000Z,2020-10-30T23:00:00.000Z,446
2020-10-30T23:00:00.000Z,2020-10-31T00:00:00.000Z,397
2020-10-31T00:00:00.000Z,2020-10-31T01:00:00.000Z,409
2020-10-31T01:00:00.000Z,2020-10-31T02:00:00.000Z,458
2020-10-31T02:00:00.000Z,2020-10-31T03:00:00.000Z,447
2020-10-31T03:00:00.000Z,2020-10-31T04:00:00.000Z,304
2020-10-31T04:00:00.000Z,2020-10-31T05:00:00.000Z,288
2020-10-31T05:00:00.000Z,2020-10-31T06:00:00.000Z,231
2020-10-31T06:00:00.000Z,2020-10-31T07:00:00.000Z,202
2020-10-31T07:00:00.000Z,2020-10-31T08:00:00.000Z,212
